Destination_ID,Destination_Name,Latitude,Longitude,Type,Popularity_Score,Average_Rating,Number_of_Reviews,Climate,Accessibility_Score,Nearby_Attractions_Count,Description_Text
16626,Amsterdam,51.93787,5.07958,City,0.256,4.28,888,Temperate,0.648,5,Popular destination featuring unique wildlife.
16627,Dubai Desert,25.64442,54.57803,Desert,0.101,3.63,435,Hot,0.767,1,Famous for its adventure sports.
16628,Barcelona,40.66072,2.40839,City,0.343,3.46,1703,Cold,0.606,5,Popular destination featuring unique wildlife.
16629,Yosemite,37.30204,-119.40909,National Park,0.26,4.02,1212,Temperate,0.944,0,Famous for its artistic heritage.
16630,Singapore,1.38055,103.35897,City,0.192,4.25,910,Hot,0.794,2,Popular destination featuring historic landmarks.
16631,Angkor Wat,13.23199,104.13889,Historic Site,0.499,3.67,2400,Hot,0.568,7,Popular destination featuring historic landmarks.
16632,Amsterdam,51.68961,4.543,City,0.466,4.59,2643,Hot,0.627,3,Popular destination featuring scenic trails.
16633,Dubai,24.499,55.05655,City,0.311,4.31,1451,Cold,0.834,6,Popular destination featuring historic landmarks.
16634,Yosemite,37.75439,-118.79643,National Park,0.66,4.63,3362,Temperate,0.598,1,Famous for its lush landscapes.
16635,Maldives,3.90471,73.5888,Island,0.678,3.9,3267,Temperate,0.791,3,A temperate island known for its beautiful beaches.
16636,Dubai Desert,24.8034,56.03646,Desert,0.053,4.4,148,Hot,0.611,0,Popular destination featuring amazing food.
16637,New York,40.57479,-73.99656,City,0.294,3.56,1639,Temperate,0.852,6,Offers a memorable vacation.
16638,Maldives,3.61035,73.29062,Island,0.429,4.15,1818,Hot,0.496,0,Popular destination featuring friendly locals.
16639,Chicago,42.15978,-88.06785,City,0.256,3.66,1395,Hot,0.773,4,Popular destination featuring amazing food.
16640,Los Angeles,33.74342,-118.11532,City,0.495,3.89,2404,Cold,0.514,1,Popular destination featuring unique wildlife.
16641,Rome,42.20401,12.79343,City,0.198,4.33,1198,Temperate,0.76,4,Famous for its breathtaking sunsets.
16642,Patagonia,-49.38485,-72.9428,Mountain,0.131,4.18,1011,Cold,0.583,0,Offers a romantic escape.
16643,Grand Canyon,36.28305,-111.61806,National Park,0.39,5.0,1827,Cold,0.817,3,Popular destination featuring amazing food.
16644,Istanbul,40.52743,28.20129,City,0.32,3.62,1787,Temperate,0.429,4,A temperate city known for its stunning views.
16645,Great Wall of China,40.20711,116.97719,Historic Site,0.231,4.69,1029,Hot,0.761,3,Popular destination featuring unique wildlife.
16646,Chicago,41.43384,-87.73456,City,0.21,3.84,1090,Temperate,0.72,6,Famous for its lush landscapes.
16647,Mount Fuji,35.90478,138.39068,Mountain,0.271,3.99,1198,Cold,0.731,2,Offers a memorable vacation.
16648,Toronto,43.24512,-79.95911,City,0.227,3.6,1366,Temperate,0.846,8,Popular destination featuring scenic trails.
16649,Bora Bora,-16.35121,-151.65734,Island,0.158,3.83,920,Temperate,0.659,2,Famous for its artistic heritage.
16650,New York,40.95117,-75.04168,City,0.526,3.78,2713,Hot,0.706,0,Famous for its lush landscapes.
16651,Maldives,3.27261,73.42545,Island,0.136,3.57,1008,Temperate,0.646,2,Offers a unique travel experience.
16652,Bali,-8.30874,115.08477,Island,0.06,4.52,694,Temperate,0.726,3,Popular destination featuring historic landmarks.
16653,Taj Mahal,27.2826,77.98861,Historic Site,0.412,3.96,2138,Cold,0.895,6,Offers a unique travel experience.
16654,Angkor Wat,13.38133,103.31616,Historic Site,0.405,3.74,2080,Temperate,0.945,5,Famous for its peaceful environment.
16655,Los Angeles,32.72943,-118.67228,City,0.606,3.26,3030,Cold,0.623,4,Offers a perfect getaway.
16656,Rocky Mountains,39.75574,-105.81903,Mountain,0.039,4.28,288,Cold,0.9,3,Offers a family-friendly atmosphere.
16657,Rome,42.03675,12.63403,City,0.407,3.53,1634,Temperate,0.601,3,Famous for its breathtaking sunsets.
16658,Bora Bora,-16.18286,-152.7735,Island,0.331,4.54,1684,Hot,0.663,1,A hot island known for its tranquil nature.
16659,Banff,50.7816,-116.32948,National Park,0.29,3.96,1613,Cold,0.774,2,Offers a perfect getaway.
16660,Colosseum,41.91678,12.09766,Historic Site,0.168,4.07,751,Hot,0.743,3,Offers a family-friendly atmosphere.
16661,Angkor Wat,13.30083,103.33133,Historic Site,0.126,5.0,10,Cold,0.493,3,Famous for its lush landscapes.
16662,Galápagos Islands,-1.38527,-91.1275,Island,0.269,3.49,1117,Temperate,0.442,1,Famous for its lush landscapes.
16663,Great Wall of China,39.54823,116.22759,Historic Site,0.087,4.05,513,Hot,0.597,6,Famous for its artistic heritage.
16664,Fiji,-17.71348,178.47711,Island,0.151,4.26,806,Hot,0.65,1,Popular destination featuring friendly locals.
16665,Ibiza,39.71267,0.23346,Beach,0.773,3.55,3957,Temperate,0.607,2,Popular destination featuring scenic trails.
16666,Serengeti,-1.78678,35.35311,National Park,0.077,3.69,486,Cold,0.88,0,Famous for its peaceful environment.
16667,Sydney,-34.2084,151.82406,City,0.468,4.0,1967,Temperate,0.229,8,Famous for its lush landscapes.
16668,New York,39.84231,-74.19525,City,0.2,3.87,897,Hot,0.587,3,Popular destination featuring historic landmarks.
16669,Berlin,53.16971,13.21678,City,0.57,4.21,3114,Hot,0.541,2,A hot city known for its vibrant culture.
16670,Tokyo,36.13304,140.00162,City,0.452,4.16,2207,Temperate,0.77,8,Offers a unique travel experience.
16671,Galápagos Islands,-0.74717,-91.71291,Island,0.502,4.07,1921,Hot,0.665,0,Offers a memorable vacation.
16672,Berlin,52.65818,14.12489,City,0.172,4.01,825,Hot,0.949,6,Famous for its artistic heritage.
16673,Dubai Desert,25.87261,55.3656,Desert,0.387,4.14,2034,Hot,0.795,2,Offers a romantic escape.
16674,Paris,48.93753,2.36782,City,0.285,4.85,1411,Hot,0.886,1,A hot city known for its stunning views.
16675,Amazon Rainforest,-3.62686,-62.07901,Forest,0.243,4.01,1113,Temperate,0.628,1,Offers a unique travel experience.
16676,Patagonia,-48.78733,-72.66418,Mountain,0.209,4.03,1076,Temperate,0.718,0,Famous for its breathtaking sunsets.
16677,Singapore,1.6389,104.53631,City,0.157,4.48,678,Temperate,0.853,3,Offers a memorable vacation.
16678,Sydney,-33.3536,152.03945,City,0.48,3.69,2740,Cold,0.647,3,Offers a perfect getaway.
16679,Great Wall of China,40.82167,116.25419,Historic Site,0.47,4.11,2520,Cold,1.0,4,A cold historic site known for its rich history.
16680,Himalayas,27.4232,85.96328,Mountain,0.139,3.25,494,Temperate,0.612,1,A temperate mountain known for its beautiful beaches.
16681,Istanbul,41.54414,28.98587,City,0.186,3.96,609,Temperate,0.753,3,Popular destination featuring friendly locals.
16682,Himalayas,27.86205,87.84693,Mountain,0.221,4.09,873,Temperate,0.884,1,Famous for its lush landscapes.
16683,Machu Picchu,-13.62239,-72.751,Historic Site,0.204,3.92,1167,Cold,0.69,3,A cold historic site known for its vibrant culture.
16684,Stonehenge,50.46582,-1.66882,Historic Site,0.328,4.14,1839,Hot,0.798,9,A hot historic site known for its vibrant culture.
16685,Amazon Rainforest,-2.4515,-61.87977,Forest,0.716,4.54,3745,Temperate,0.958,4,Popular destination featuring unique wildlife.
16686,Phuket,7.73466,97.96127,Beach,0.343,3.53,1613,Hot,0.733,2,A hot beach known for its vibrant culture.
16687,Lisbon,38.25417,-9.19125,City,0.335,3.42,1671,Hot,0.821,7,Famous for its breathtaking sunsets.
16688,Los Angeles,33.79828,-117.91876,City,0.103,3.16,713,Temperate,0.529,5,Famous for its artistic heritage.
16689,Toronto,43.91441,-79.96139,City,0.204,3.8,915,Temperate,0.672,6,Famous for its lush landscapes.
16690,Istanbul,41.14399,29.4373,City,0.073,3.52,553,Cold,1.0,5,A cold city known for its stunning views.
16691,Angkor Wat,13.48576,104.09373,Historic Site,0.19,4.57,1076,Temperate,0.457,5,Popular destination featuring friendly locals.
16692,New York,40.86002,-73.84263,City,0.299,3.36,2027,Hot,0.701,2,Popular destination featuring friendly locals.
16693,Yellowstone,44.84316,-110.9267,National Park,0.211,3.53,1032,Cold,0.858,2,A cold national park known for its vibrant culture.
16694,Stonehenge,51.19451,-0.81927,Historic Site,0.226,4.09,1073,Cold,0.69,5,A cold historic site known for its tranquil nature.
16695,Phuket,8.17661,98.87096,Beach,0.274,3.98,1318,Hot,0.86,3,Offers a unique travel experience.
16696,Galápagos Islands,-1.00332,-91.1603,Island,0.443,4.68,2189,Temperate,0.878,0,A temperate island known for its vibrant culture.
16697,Mount Fuji,35.4407,138.21173,Mountain,0.075,3.54,293,Cold,0.685,1,Offers a romantic escape.
16698,Bali,-9.8645,114.79057,Island,0.119,4.77,703,Hot,0.755,2,Famous for its adventure sports.
16699,Dubai Desert,24.86089,55.31983,Desert,0.199,4.67,801,Hot,0.781,1,Famous for its breathtaking sunsets.
16700,Buenos Aires,-33.98897,-58.16114,City,0.306,5.0,1277,Cold,0.528,5,Popular destination featuring amazing food.
16701,Barcelona,41.41851,2.01218,City,0.368,4.34,1384,Hot,0.739,5,Famous for its breathtaking sunsets.
16702,Yellowstone,44.74186,-110.12913,National Park,0.272,4.46,1389,Temperate,0.607,1,Offers a romantic escape.
16703,Ibiza,39.82068,1.71528,Beach,0.458,4.53,2443,Temperate,0.644,2,Popular destination featuring friendly locals.
16704,Yellowstone,44.33974,-110.52869,National Park,0.371,4.52,1483,Temperate,0.56,1,Popular destination featuring unique wildlife.
16705,Machu Picchu,-14.61125,-73.23271,Historic Site,0.225,3.42,1358,Cold,0.552,2,A cold historic site known for its vibrant culture.
16706,Bali,-9.42225,115.7426,Island,0.28,4.26,1482,Hot,0.539,0,A hot island known for its stunning views.
16707,Phuket,7.3874,98.39667,Beach,0.088,4.05,283,Temperate,0.713,2,Offers a perfect getaway.
16708,Buenos Aires,-34.38306,-58.33658,City,0.337,4.13,1783,Temperate,0.726,2,Popular destination featuring scenic trails.
16709,Taj Mahal,27.31361,77.90316,Historic Site,0.207,3.37,1020,Cold,0.682,3,Famous for its peaceful environment.
16710,Santorini,36.70278,25.09755,Island,0.226,3.61,1213,Hot,0.876,2,Famous for its lush landscapes.
16711,Stonehenge,50.97113,-1.24023,Historic Site,0.158,5.0,935,Cold,0.528,7,Offers a perfect getaway.
16712,Sydney,-34.58181,151.35025,City,0.266,3.76,1319,Cold,0.438,3,A cold city known for its vibrant culture.
16713,Maui,20.94149,-155.88672,Island,0.395,4.14,1999,Temperate,0.446,2,Famous for its adventure sports.
16714,Venice,44.99762,12.14598,City,0.142,4.15,943,Temperate,0.678,3,Famous for its lush landscapes.
16715,Maui,21.08624,-157.15978,Island,0.567,5.0,2947,Temperate,0.491,2,Famous for its breathtaking sunsets.
16716,Bangkok,13.47741,99.63286,City,0.189,4.19,991,Hot,0.555,3,Offers a perfect getaway.
16717,Machu Picchu,-12.5436,-73.28996,Historic Site,0.317,3.55,1289,Temperate,0.658,5,Popular destination featuring amazing food.
16718,Taj Mahal,27.41922,77.92684,Historic Site,0.34,4.26,1913,Cold,0.643,6,A cold historic site known for its beautiful beaches.
16719,Grand Canyon,35.83859,-112.2374,National Park,0.195,4.61,742,Temperate,0.762,3,Offers a unique travel experience.
16720,Yellowstone,44.56114,-110.46826,National Park,0.545,3.76,2685,Temperate,0.582,2,A temperate national park known for its beautiful beaches.
16721,Bangkok,13.44266,100.3777,City,0.272,3.44,1271,Hot,0.668,7,Popular destination featuring historic landmarks.
16722,Fiji,-17.26984,177.67059,Island,0.407,4.46,1793,Hot,0.75,1,Offers a perfect getaway.
16723,Ibiza,39.12368,1.71732,Beach,0.245,4.7,641,Hot,0.584,1,A hot beach known for its rich history.
16724,Galápagos Islands,-1.9689,-91.56465,Island,0.408,4.55,2136,Temperate,0.57,0,A temperate island known for its beautiful beaches.
16725,Bali,-8.6864,115.33635,Island,0.102,4.24,658,Temperate,0.89,2,A temperate island known for its tranquil nature.
16726,Berlin,52.01438,13.7732,City,0.233,3.82,1053,Cold,0.919,4,Offers a unique travel experience.
16727,Istanbul,40.08844,28.62286,City,0.174,3.22,945,Temperate,0.849,3,Famous for its peaceful environment.
16728,Chicago,41.85449,-88.44352,City,0.29,3.09,1361,Temperate,0.697,2,Popular destination featuring amazing food.
16729,Yosemite,36.93114,-119.45675,National Park,0.069,4.97,399,Temperate,0.673,2,Offers a family-friendly atmosphere.
16730,Phuket,7.71492,97.76758,Beach,0.141,4.86,827,Hot,0.767,1,Offers a unique travel experience.
16731,Rome,41.33244,12.12667,City,0.212,3.95,1198,Temperate,0.541,8,Famous for its artistic heritage.
16732,Los Angeles,33.391,-118.25883,City,0.177,3.97,1303,Hot,0.618,4,Popular destination featuring amazing food.
16733,Galápagos Islands,-0.64085,-90.91374,Island,0.243,3.71,1272,Hot,0.879,1,Popular destination featuring historic landmarks.
16734,Machu Picchu,-12.95029,-71.91895,Historic Site,0.192,3.25,1420,Temperate,0.956,6,Famous for its artistic heritage.
16735,Los Angeles,33.63638,-118.16158,City,0.329,4.23,1649,Cold,0.696,4,A cold city known for its beautiful beaches.
16736,Angkor Wat,13.62517,104.10067,Historic Site,0.425,3.75,1971,Hot,0.66,7,Popular destination featuring unique wildlife.
16737,Paris,49.39696,2.13868,City,0.283,3.59,1702,Hot,0.589,3,Offers a memorable vacation.
16738,Rome,41.64299,13.40053,City,0.351,4.29,1718,Cold,1.0,5,Offers a romantic escape.
16739,Himalayas,28.76622,86.25884,Mountain,0.312,4.52,1664,Temperate,0.693,1,A temperate mountain known for its rich history.
16740,Istanbul,41.01642,28.9069,City,0.275,3.97,1066,Temperate,0.729,4,Offers a romantic escape.
16741,Bora Bora,-17.07379,-150.95393,Island,0.359,3.8,1810,Temperate,0.954,1,Offers a romantic escape.
16742,Maldives,3.26057,73.08958,Island,0.283,4.45,1283,Temperate,0.969,0,Offers a perfect getaway.
16743,Mount Fuji,35.85174,139.28575,Mountain,0.405,4.35,2149,Temperate,0.533,1,Famous for its peaceful environment.
16744,Barcelona,41.52369,2.28033,City,0.239,4.29,1188,Cold,0.689,2,Popular destination featuring unique wildlife.
16745,Dubai,25.37403,56.29674,City,0.225,4.01,1155,Cold,0.775,5,Famous for its breathtaking sunsets.
16746,Bali,-8.18018,114.99588,Island,0.366,3.98,1795,Hot,0.899,2,A hot island known for its beautiful beaches.
16747,Machu Picchu,-13.5409,-72.56795,Historic Site,0.347,4.09,1995,Hot,0.569,6,Popular destination featuring unique wildlife.
16748,Rocky Mountains,40.41685,-106.05635,Mountain,0.181,3.01,899,Cold,0.677,2,Popular destination featuring amazing food.
16749,Patagonia,-49.71958,-72.35163,Mountain,0.437,3.03,2132,Temperate,1.0,0,Offers a family-friendly atmosphere.
16750,Maui,20.42848,-156.39491,Island,0.158,3.61,725,Hot,0.731,1,Famous for its peaceful environment.
16751,Bora Bora,-16.35804,-151.02847,Island,0.167,4.33,948,Temperate,0.812,1,A temperate island known for its beautiful beaches.
16752,Dubai Desert,25.09927,55.31842,Desert,0.19,3.92,929,Hot,0.675,2,Offers a romantic escape.
16753,Paris,48.36016,2.24709,City,0.036,5.0,246,Hot,0.853,8,Famous for its breathtaking sunsets.
16754,Angkor Wat,13.94156,104.38597,Historic Site,0.263,4.78,1334,Cold,0.738,5,A cold historic site known for its rich history.
16755,Grand Canyon,36.26726,-112.59821,National Park,0.292,3.7,1126,Cold,0.614,3,Popular destination featuring scenic trails.
16756,Sydney,-33.66063,150.62274,City,0.358,4.11,1580,Cold,0.797,3,A cold city known for its rich history.
16757,Paris,48.54423,2.3782,City,0.346,3.96,1895,Cold,0.667,6,Popular destination featuring friendly locals.
16758,Machu Picchu,-12.86891,-72.5642,Historic Site,0.197,3.43,952,Temperate,0.714,2,A temperate historic site known for its stunning views.
16759,Machu Picchu,-13.54551,-72.72554,Historic Site,0.342,3.22,2081,Hot,0.505,4,A hot historic site known for its stunning views.
16760,Stonehenge,51.43815,-1.75831,Historic Site,0.047,3.7,257,Hot,0.822,5,Famous for its adventure sports.
16761,Moscow,56.21543,37.96043,City,0.204,4.26,906,Hot,0.534,5,Famous for its lush landscapes.
16762,Yellowstone,43.99233,-111.34719,National Park,0.138,4.35,406,Temperate,0.915,1,A temperate national park known for its vibrant culture.
16763,Dubai Desert,23.83899,55.31072,Desert,0.377,3.62,1733,Hot,0.618,2,A hot desert known for its stunning views.
16764,Santorini,35.79935,25.08947,Island,0.551,3.36,3006,Hot,0.476,1,Famous for its peaceful environment.
16765,Swiss Alps,46.10849,9.33694,Mountain,0.273,3.84,1253,Cold,0.561,4,Famous for its breathtaking sunsets.
16766,Los Angeles,34.02124,-119.05638,City,0.152,3.76,563,Cold,0.563,9,A cold city known for its vibrant culture.
16767,Tokyo,35.70821,140.57287,City,0.46,4.21,2280,Hot,0.659,3,Offers a romantic escape.
16768,Amazon Rainforest,-3.872,-61.5629,Forest,0.555,4.55,2531,Temperate,0.6,1,Popular destination featuring unique wildlife.
16769,Phuket,7.02146,98.0662,Beach,0.422,3.92,1898,Temperate,0.457,3,Famous for its artistic heritage.
16770,Chicago,41.56398,-86.86887,City,0.315,2.9,1486,Cold,0.783,4,A cold city known for its rich history.
16771,Machu Picchu,-13.09485,-72.65707,Historic Site,0.171,4.23,730,Hot,0.685,5,Famous for its peaceful environment.
16772,Bangkok,14.04696,100.63512,City,0.549,3.72,2766,Cold,0.697,3,A cold city known for its vibrant culture.
16773,Stonehenge,50.89823,-1.85646,Historic Site,0.161,3.61,1156,Cold,0.833,2,Offers a unique travel experience.
16774,Galápagos Islands,-1.22018,-90.82267,Island,0.392,3.83,1928,Hot,0.541,2,Popular destination featuring amazing food.
16775,Cancun,20.8246,-87.40766,Beach,0.292,3.44,1225,Temperate,0.799,3,A temperate beach known for its vibrant culture.
16776,Sydney,-34.65831,150.24485,City,0.132,4.02,789,Hot,0.98,4,Famous for its lush landscapes.
16777,Sydney,-33.91854,150.51628,City,0.561,4.41,2876,Cold,0.618,6,Famous for its lush landscapes.
16778,Buenos Aires,-33.74778,-58.39814,City,0.209,3.96,1132,Cold,0.624,4,Offers a memorable vacation.
16779,Rome,42.70558,12.38451,City,0.489,4.69,2371,Temperate,0.849,5,Popular destination featuring historic landmarks.
16780,Rome,41.69315,12.88288,City,0.066,3.48,213,Temperate,0.803,3,Popular destination featuring amazing food.
16781,Galápagos Islands,-1.51247,-90.44015,Island,0.193,5.0,1193,Temperate,0.581,1,Famous for its breathtaking sunsets.
16782,Swiss Alps,47.01447,9.01123,Mountain,0.124,4.1,482,Cold,0.741,3,Famous for its artistic heritage.
16783,Banff,51.22799,-116.00348,National Park,0.124,3.75,776,Temperate,0.662,2,Popular destination featuring scenic trails.
16784,Taj Mahal,27.46605,77.9028,Historic Site,0.288,4.07,1467,Cold,0.801,3,Famous for its lush landscapes.
16785,Amazon Rainforest,-3.57978,-62.44832,Forest,0.083,4.16,165,Temperate,0.444,2,Popular destination featuring scenic trails.
